location_id,count,name,full_name,place_type,lng,lat
943b8d68d76b386c,6,,,,0.0,0.0
00cce068663f6743,6,,,,0.0,0.0
011709240b1ca9a8,6,,,,0.0,0.0
01162bc41f757d0f,6,,,,0.0,0.0
6552ce9d2f74c057,6,,,,0.0,0.0
00682d3a69270e5f,6,,,,0.0,0.0
766d91b75b305c4d,6,,,,0.0,0.0
165a471247bfeb4e,6,,,,0.0,0.0
6913b842e05c5266,6,,,,0.0,0.0
16470db6f7bced5c,6,,,,0.0,0.0
713a9e1b050dabf9,6,,,,0.0,0.0
1e44580207602e94,6,,,,0.0,0.0
0035acab700da893,6,,,,0.0,0.0
fc59f50f16715910,6,,,,0.0,0.0
7cb8a824dba76dab,6,,,,0.0,0.0
01e9a5c97a4878e4,6,,,,0.0,0.0
016352ec2e3b3348,6,,,,0.0,0.0
51e20b11ca1deda7,6,,,,0.0,0.0
f1f5b6a41efdc969,6,,,,0.0,0.0
c7782c0554079f38,6,,,,0.0,0.0
0df743dc77b8dc10,6,,,,0.0,0.0
508436a84be392b6,6,,,,0.0,0.0
8748bd00732d9e89,6,,,,0.0,0.0
475d00c992d710e1,6,,,,0.0,0.0
01042b286713fe40,6,,,,0.0,0.0
28b3b040d7b2ace7,6,,,,0.0,0.0
69b2aaa9a63fb8c4,6,,,,0.0,0.0
78f5567653f99a68,6,,,,0.0,0.0
b6a2e631184de1bf,6,,,,0.0,0.0
3e651c574ee65612,6,,,,0.0,0.0
2e287fe0ec505144,6,,,,0.0,0.0
d83e7b410a35a317,6,,,,0.0,0.0
d6eacc5955ffad4b,6,,,,0.0,0.0
2e667219eb9c85a5,6,,,,0.0,0.0
550fe79818855e05,6,,,,0.0,0.0
01fdb840085d89d6,6,,,,0.0,0.0
25f4e3714f48e177,6,,,,0.0,0.0
83d2443c72c001a9,6,,,,0.0,0.0
003ffdae48298eb4,6,,,,0.0,0.0
00b5133757bbf988,6,,,,0.0,0.0
836634cecebe2de4,6,,,,0.0,0.0
01cafcc2058b74f0,6,,,,0.0,0.0
01c0627815037ea9,6,,,,0.0,0.0
12bb8dc7566bf91a,6,,,,0.0,0.0
07d9cf4a12482000,6,,,,0.0,0.0
faee3fa23549dd70,6,,,,0.0,0.0
52d04cba03ddef94,6,,,,0.0,0.0
105fa4130256c000,6,,,,0.0,0.0
8ad36ff5ee338661,6,,,,0.0,0.0
aca221689c93bf9e,6,,,,0.0,0.0
003c5ce26a6c82b7,6,,,,0.0,0.0
012a5ec4102f5dae,6,,,,0.0,0.0
ca3eeebb8344e46f,6,,,,0.0,0.0
00e7c2976d8e8d55,6,,,,0.0,0.0
6120127906e2cdb1,6,,,,0.0,0.0
00d4ad823b5d52b4,6,,,,0.0,0.0
36888103fffd052d,6,,,,0.0,0.0
3c132dbec671b3ed,6,,,,0.0,0.0
83711ff2d848cc0d,6,,,,0.0,0.0
23fb6560dbddf9f9,6,,,,0.0,0.0
7b85d19c09869d20,6,,,,0.0,0.0
237c6acfcb4f7105,6,,,,0.0,0.0
a274bfc1cb60ae0b,6,,,,0.0,0.0
393fe5a8ff4b5a27,6,,,,0.0,0.0
7dd1397f927169eb,6,,,,0.0,0.0
3c28264aa7ba72d2,6,,,,0.0,0.0
00052b0b7881c860,6,,,,0.0,0.0
6e7f325c295c0e98,6,,,,0.0,0.0
da3c197c5026039e,6,,,,0.0,0.0
a39e306e0377ae02,6,,,,0.0,0.0
1f6731d178d9895d,6,,,,0.0,0.0
07d9f08ae3c85000,6,,,,0.0,0.0
56ea62265afdd34d,6,,,,0.0,0.0
c37d45dd021cfe91,6,,,,0.0,0.0
000cd0bd39281e46,6,,,,0.0,0.0
e5cb28c6f6e83604,6,,,,0.0,0.0
64aef45ca19e0747,6,,,,0.0,0.0
3937cdd3639f31c5,6,,,,0.0,0.0
01fee04726ad9770,6,,,,0.0,0.0
6c15570d44236197,6,,,,0.0,0.0
011472f95fe491a0,6,,,,0.0,0.0
00847cd46baf4a56,6,,,,0.0,0.0
49fc0d276bf9a95e,6,,,,0.0,0.0
36ef83b9e1b36b62,6,,,,0.0,0.0
570369321247398f,6,,,,0.0,0.0
6f5ce553c37f6e71,6,,,,0.0,0.0
0053936171e711a5,6,,,,0.0,0.0
9926fda60c1e41ba,6,,,,0.0,0.0
793a678d3cac5024,6,,,,0.0,0.0
07d9ed74a4885000,6,,,,0.0,0.0
014dd509194c09a9,6,,,,0.0,0.0
01a48f7875a9b230,6,,,,0.0,0.0
efd351a44676b6c5,6,,,,0.0,0.0
754bbe6e02c86599,6,,,,0.0,0.0
e206c812e7a2e03b,6,,,,0.0,0.0
41bc24e82dfe5a2c,6,,,,0.0,0.0
0079467500672b84,6,,,,0.0,0.0
2e310abafc9801dc,6,,,,0.0,0.0
00d9de4b090e389d,6,,,,0.0,0.0
07d9c9a25fc86000,6,,,,0.0,0.0
1dbc6e5616c4aefe,6,,,,0.0,0.0
d8807a88bb9dfdad,6,,,,0.0,0.0
312da1f70cbfec23,6,,,,0.0,0.0
07d9d28cc9c81000,6,,,,0.0,0.0
9ea3b5b180a45992,6,,,,0.0,0.0
0128a42239ad0a80,6,,,,0.0,0.0
00efc5fb21083558,6,,,,0.0,0.0
07d9ca75ea884001,6,,,,0.0,0.0
4d73d39a3417e033,6,,,,0.0,0.0
003d3ec641ec0710,6,,,,0.0,0.0
2ad7f42188aa24d5,6,,,,0.0,0.0
9c119dff31fbab3c,6,,,,0.0,0.0
07d9f768cd882000,6,,,,0.0,0.0
1baea1d6e5c01527,6,,,,0.0,0.0
8e78d085d03bb1bf,6,,,,0.0,0.0
0070136b61ad854c,6,,,,0.0,0.0
5bc211cd1f2a0410,6,,,,0.0,0.0
344aab839ec7e1a8,6,,,,0.0,0.0
982e59510bda94fa,6,,,,0.0,0.0
fe21a4e65fc5a590,6,,,,0.0,0.0
24949974f22144dd,6,,,,0.0,0.0
6a7c76947f5d29c5,6,,,,0.0,0.0
f5dbf46b0e401a18,6,,,,0.0,0.0
ea9bfbd43c93400f,6,,,,0.0,0.0
84ac60c0b0076021,6,,,,0.0,0.0
867d27de707287b4,6,,,,0.0,0.0
3111dcd65d2f412e,6,,,,0.0,0.0
5c1f798a253092fa,6,,,,0.0,0.0
07d9dddcbc482001,6,,,,0.0,0.0
8170e2a45fa45b9b,6,,,,0.0,0.0
4be0998ad52a8aab,6,,,,0.0,0.0
0020683466b5f0d8,6,,,,0.0,0.0
fb88f3e6edf9442d,6,,,,0.0,0.0
775abdd559291794,6,,,,0.0,0.0
016727834eac6588,6,,,,0.0,0.0
08055d8b55306939,6,,,,0.0,0.0
5a13735a7988e68f,6,,,,0.0,0.0
309059ff6710946f,6,,,,0.0,0.0
d73113961dca5386,6,,,,0.0,0.0
00c6d4b264dab4fe,6,,,,0.0,0.0
43f1e6b6e43df0ea,6,,,,0.0,0.0
0075bea36590cad0,6,,,,0.0,0.0
00470ece70935813,6,,,,0.0,0.0
3160c49aee2a7325,6,,,,0.0,0.0
07d9e4fc80084000,6,,,,0.0,0.0
8702c4db19db6ac2,6,,,,0.0,0.0
07d9eccef8882001,6,,,,0.0,0.0
c37e191684775140,6,,,,0.0,0.0
30494588578d6218,6,,,,0.0,0.0
009916e42b074cec,6,,,,0.0,0.0
007215b1106168d9,6,,,,0.0,0.0
43df19758edab025,6,,,,0.0,0.0
d4160e3e8c5d78ff,6,,,,0.0,0.0
257e42c081284962,6,,,,0.0,0.0
012a5b6a6f78007f,6,,,,0.0,0.0
6600d817d5d6d521,6,,,,0.0,0.0
7a9d1044bce5cd3b,6,,,,0.0,0.0
88cc7a09d2cf8479,6,,,,0.0,0.0
01ed66e14f54f072,6,,,,0.0,0.0
faef11a3eaa8abdb,6,,,,0.0,0.0
38ce91044a32055f,6,,,,0.0,0.0
e4a09b8fd61a9cc5,6,,,,0.0,0.0
07d9e70096c81000,6,,,,0.0,0.0
febac699601acbff,6,,,,0.0,0.0
c84ab04b59413e2f,6,,,,0.0,0.0
b47d3601e6d96654,6,,,,0.0,0.0
1c02af6c15ffed5b,6,,,,0.0,0.0
50722ae8dd12e237,6,,,,0.0,0.0
8970c1a7ca3f6ac8,6,,,,0.0,0.0
01fd608e635e5f43,6,,,,0.0,0.0
7571620d7af47fd5,6,,,,0.0,0.0
c4cd18e779a69a21,6,,,,0.0,0.0
a071f54fdfe438f2,6,,,,0.0,0.0
8dd0654e6a9012be,6,,,,0.0,0.0
01edcfc96521e38c,6,,,,0.0,0.0
49f8d147d81a1284,6,,,,0.0,0.0
002768af023e9cc5,6,,,,0.0,0.0
009d28140bc8fb57,6,,,,0.0,0.0
af582c6bfd1b91eb,6,,,,0.0,0.0
07d9f1d34ec87000,6,,,,0.0,0.0
014692f42945cd58,6,,,,0.0,0.0
0057796e1a6cb301,6,,,,0.0,0.0
896c55a7e57f4627,6,,,,0.0,0.0
7e398c13b8b856bf,6,,,,0.0,0.0
5d7ccc32a0f15431,6,,,,0.0,0.0
00045e11196f8ead,6,,,,0.0,0.0
11dc80ae8f15a001,6,,,,0.0,0.0
3a7b025ae9763e9c,6,,,,0.0,0.0
7f6c6c8f0a9a5358,6,,,,0.0,0.0
8f2974f55df25e53,6,,,,0.0,0.0
01b69fca1924c1d7,6,,,,0.0,0.0
00a2eb627179961d,6,,,,0.0,0.0
0056895a411880fb,6,,,,0.0,0.0
0fcb8f9086955000,6,,,,0.0,0.0
1585099b374245ac,6,,,,0.0,0.0
1056801de5545af5,6,,,,0.0,0.0
9a6773547353741a,6,,,,0.0,0.0
017e609f059ffe7b,6,,,,0.0,0.0
0153b5b95b1f4d01,6,,,,0.0,0.0
d91e0871bbd7ceb8,6,,,,0.0,0.0
1053a87bbb54c000,6,,,,0.0,0.0
00bc58b24f870344,6,,,,0.0,0.0
cadb93abef074078,6,,,,0.0,0.0
6abe9dbc871c4c0a,6,,,,0.0,0.0
4fe9b33eae7d1221,6,,,,0.0,0.0
00ff8aff317dc795,6,,,,0.0,0.0
01aa5bb33f7bf240,6,,,,0.0,0.0
8a7bd562171dcc33,6,,,,0.0,0.0
07d9c988c9480001,6,,,,0.0,0.0
00a810295aa22f6a,6,,,,0.0,0.0
525df5e785404e52,6,,,,0.0,0.0
0031fd6c539c5fff,6,,,,0.0,0.0
01e3bd4f4255307e,6,,,,0.0,0.0
005df64750390b94,6,,,,0.0,0.0
2a86dd8c25fe01cc,6,,,,0.0,0.0
07d9e12812486001,6,,,,0.0,0.0
18ce4479216e0989,6,,,,0.0,0.0
01d195f82afb41f9,6,,,,0.0,0.0
11d2eeeb14947000,6,,,,0.0,0.0
6813a7d84bf141d5,6,,,,0.0,0.0
004655761bfdd047,6,,,,0.0,0.0
0fc3a3656594d001,6,,,,0.0,0.0
9935c102706fb55a,6,,,,0.0,0.0
07d9ed5fcf487000,6,,,,0.0,0.0
00b97a050e9ad203,6,,,,0.0,0.0
670fb5b9ac1f023e,6,,,,0.0,0.0
f62a151b5e52992a,6,,,,0.0,0.0
5acc9d9c7dfac42d,6,,,,0.0,0.0
0c5c0b24c4c19b2c,6,,,,0.0,0.0
01fcddb03387cbdd,6,,,,0.0,0.0
07d9f7412d485001,6,,,,0.0,0.0
936bff254f646fa6,6,,,,0.0,0.0
01c30b4e60422ea0,6,,,,0.0,0.0
83eff14679c7ebf1,6,,,,0.0,0.0
2319e4e34315f3a7,6,,,,0.0,0.0
c471d9c15056ca6c,6,,,,0.0,0.0
40aef2dae5f2e9cd,6,,,,0.0,0.0
31dde9c7a9c06b40,6,,,,0.0,0.0
0a3e119020705b64,6,,,,0.0,0.0
2a939ca3e91a24e8,6,,,,0.0,0.0
4ef25016b3f4b486,6,,,,0.0,0.0
0003a816002eaa32,6,,,,0.0,0.0
352f8abd31895146,6,,,,0.0,0.0
00386da25bfa7106,6,,,,0.0,0.0
fa4e630ce733de5b,6,,,,0.0,0.0
a80d3803a636a10f,6,,,,0.0,0.0
08fb1cb83ba45d79,6,,,,0.0,0.0
c0c921eebc73be01,6,,,,0.0,0.0
013b9d696e5665d0,6,,,,0.0,0.0
563dd564285e7363,6,,,,0.0,0.0
21f334f693977fec,6,,,,0.0,0.0
10314a092157a000,6,,,,0.0,0.0
3290d8d8b0ee6f91,6,,,,0.0,0.0
010dae47174bbe15,6,,,,0.0,0.0
01055e1c24ed3fce,6,,,,0.0,0.0
87f5cf8444a63c94,6,,,,0.0,0.0
0121c84a368244e6,6,,,,0.0,0.0
0044c2f4709633a2,6,,,,0.0,0.0
011666d23023c4b5,6,,,,0.0,0.0
d40ef0a56a788117,6,,,,0.0,0.0
bf0afd74f8f2a254,6,,,,0.0,0.0
d83658e9e5b08920,6,,,,0.0,0.0
107c24f998946000,6,,,,0.0,0.0
1300fee58cefda2a,6,,,,0.0,0.0
4ebcf64484051ec2,6,,,,0.0,0.0
b42e3aa9d6cd5b84,6,,,,0.0,0.0
2c1ad972fefbfbea,6,,,,0.0,0.0
07d9e535b8086004,6,,,,0.0,0.0
7ae09b8022667372,6,,,,0.0,0.0
000d45f537650461,6,,,,0.0,0.0
27ff287731420d26,6,,,,0.0,0.0
8d2591b0d50daf32,6,,,,0.0,0.0
e498719b49ad80fb,6,,,,0.0,0.0
c6d77d8e185afc2b,6,,,,0.0,0.0
01ad247d23aef1ee,6,,,,0.0,0.0
b35fdc332b73a7ef,6,,,,0.0,0.0
7561ff4fba7e382d,6,,,,0.0,0.0
07d9d28860881001,6,,,,0.0,0.0
70afe532ae3988fb,6,,,,0.0,0.0
018d476f42e71c40,6,,,,0.0,0.0
389302a6cff54c93,6,,,,0.0,0.0
01174c7e4ad4b08b,6,,,,0.0,0.0
01dc2c301c0c5f0d,6,,,,0.0,0.0
725fb8d562d6b941,6,,,,0.0,0.0
5ff461a1c5231cd8,6,,,,0.0,0.0
93b15c1a419833c4,6,,,,0.0,0.0
8e48d3a30b5567e7,6,,,,0.0,0.0
c6b5e05ca74856e5,6,,,,0.0,0.0
e81d7291bd2ba45e,6,,,,0.0,0.0
11dca7bc7614f000,6,,,,0.0,0.0
01dd7d1758bb2f11,6,,,,0.0,0.0
f07c506f17d0b897,6,,,,0.0,0.0
31b39a770bb2d5ec,6,,,,0.0,0.0
790308d3f2816c37,6,,,,0.0,0.0
bb8dcc0ba167fd3f,6,,,,0.0,0.0
954a1877ad89d0b1,6,,,,0.0,0.0
4fb788c6d5b6b5ec,6,,,,0.0,0.0
0138c6f1464c94f6,6,,,,0.0,0.0
f1d76180ce00246a,6,,,,0.0,0.0
55396686d037e692,6,,,,0.0,0.0
6afa0b12f8e328fd,6,,,,0.0,0.0
2336e2b600b6c92b,6,,,,0.0,0.0
0869c517cf16a000,6,,,,0.0,0.0
0fc8ef8e7c55e000,6,,,,0.0,0.0
53acfc24e41bab3f,6,,,,0.0,0.0
8279e351583dd1d9,6,,,,0.0,0.0
f3e76b7c87630e72,6,,,,0.0,0.0
31982028e3a172bc,6,,,,0.0,0.0
48f2609344f0c3f7,6,,,,0.0,0.0
07d9dafd47483001,6,,,,0.0,0.0
6cc2f47dd0fe7ce6,6,,,,0.0,0.0
473952fe2ce5ebda,6,,,,0.0,0.0
f438230c852518a1,6,,,,0.0,0.0
f900a1da6aa418d7,6,,,,0.0,0.0
0167c4a37a66d13c,6,,,,0.0,0.0
01da6bc11ade1443,6,,,,0.0,0.0
76d99e00b4ff352f,6,,,,0.0,0.0
fccc668b323f4402,6,,,,0.0,0.0
07d9ed7160887001,6,,,,0.0,0.0
bd653e659ac44a57,6,,,,0.0,0.0
002557e97bcf6594,6,,,,0.0,0.0
db60fd14ed2247e9,6,,,,0.0,0.0
b20311bd578ddca3,6,,,,0.0,0.0
00a24ef642232f4f,6,,,,0.0,0.0
004e0f581636ad3f,6,,,,0.0,0.0
c9ef999877b4813e,6,,,,0.0,0.0
8b32f9d24cd0c1ca,6,,,,0.0,0.0
6a4d9ceebcc15b7d,6,,,,0.0,0.0
9a486bb36eec2594,6,,,,0.0,0.0
00b608ae0a73b99d,6,,,,0.0,0.0
00449dfd6e10e564,6,,,,0.0,0.0
3cfce73ef3a505af,6,,,,0.0,0.0
0020eb29273f1fbe,6,,,,0.0,0.0
389e765d4de59bd2,6,,,,0.0,0.0
61b42e6451bd51bb,6,,,,0.0,0.0
06664699750ebfde,6,,,,0.0,0.0
0160578122065cff,6,,,,0.0,0.0
014a909432e2aff7,6,,,,0.0,0.0
c5d9f6b9e841e5a8,6,,,,0.0,0.0
a81f5881debe531f,6,,,,0.0,0.0
0092567c0af03eeb,6,,,,0.0,0.0
01bbe3f123d90315,6,,,,0.0,0.0
8ff038dd15ca436d,6,,,,0.0,0.0
da8459b9a91f17b8,6,,,,0.0,0.0
3cb2ec133f4934f3,6,,,,0.0,0.0
006aa7ae720a9fcb,6,,,,0.0,0.0
194275e22649ac10,6,,,,0.0,0.0
e0797c35568c8b4f,6,,,,0.0,0.0
37cc78eb657e433f,6,,,,0.0,0.0
01547aab666d86d3,6,,,,0.0,0.0
11fca5c7decd4226,6,,,,0.0,0.0
f512ff314e1ae1b5,6,,,,0.0,0.0
009e4e757cdaa389,6,,,,0.0,0.0
6a8466844e70003b,6,,,,0.0,0.0
00b6e714281032b2,6,,,,0.0,0.0
12bb1f85fc575000,6,,,,0.0,0.0
32832fcb3a6e2d77,6,,,,0.0,0.0
008e564d7bd3275f,6,,,,0.0,0.0
db8e3588a8fd8130,6,,,,0.0,0.0
009f8b65487f7c96,6,,,,0.0,0.0
00531ba2647f8077,6,,,,0.0,0.0
b188c3e1756abc80,6,,,,0.0,0.0
f12b057259117eed,6,,,,0.0,0.0
da9471d20901f924,6,,,,0.0,0.0
07d9f648e7080001,6,,,,0.0,0.0
00493354515eda8e,6,,,,0.0,0.0
9ae1ad28e07154d9,6,,,,0.0,0.0
00ac5e016e685dab,6,,,,0.0,0.0
dd8187a700611fbe,6,,,,0.0,0.0
722fba9056dfb122,6,,,,0.0,0.0
0d6c1452353a8722,6,,,,0.0,0.0
012f7ddc4c90ac8e,6,,,,0.0,0.0
87852f01543c6d86,6,,,,0.0,0.0
0114984077e8a69b,6,,,,0.0,0.0
97a92e99cf240467,6,,,,0.0,0.0
f461144fc197c3a0,6,,,,0.0,0.0
003a2486189b91a6,6,,,,0.0,0.0
f4265287d73ac357,6,,,,0.0,0.0
3c2aec1245cb0d0c,6,,,,0.0,0.0
01a4b1dbfd436262,6,,,,0.0,0.0
5ef0fefda41f02ff,6,,,,0.0,0.0
41f1346c5862e3e8,6,,,,0.0,0.0
014ded281508d85f,6,,,,0.0,0.0
07d9d3f9eb081003,6,,,,0.0,0.0
3498f972634d8af1,6,,,,0.0,0.0
29fff10923310be3,6,,,,0.0,0.0
4d4a31ca38a80b10,6,,,,0.0,0.0
e629c744157f3740,6,,,,0.0,0.0
07d9e3d459883000,6,,,,0.0,0.0
0d5ff3549c879968,6,,,,0.0,0.0
11dbf664dc14f005,6,,,,0.0,0.0
7148e03302aa94e3,6,,,,0.0,0.0
07d9db0951887002,6,,,,0.0,0.0
0003cfce3c426793,6,,,,0.0,0.0
9eb227a84b6ac5c5,6,,,,0.0,0.0
00428f1c4b22dba6,6,,,,0.0,0.0
6760c07b80cd9bf4,5,,,,0.0,0.0
015889a775879d85,5,,,,0.0,0.0
01acbe4772120f90,5,,,,0.0,0.0
0043f8414cfeac4a,5,,,,0.0,0.0
000c10cd1fd74b19,5,,,,0.0,0.0
01cd7acee0caf7a7,5,,,,0.0,0.0
5e166a191dc74292,5,,,,0.0,0.0
0e5a55ac01c2bcfb,5,,,,0.0,0.0
007a8d5d31d6d627,5,,,,0.0,0.0
646585c1270fdb39,5,,,,0.0,0.0
01fd51395038e02e,5,,,,0.0,0.0
ba97a8b4fafe02f4,5,,,,0.0,0.0
20c796f627dd386f,5,,,,0.0,0.0
07d9ec917cc81000,5,,,,0.0,0.0
92c19fb94bbb4d1f,5,,,,0.0,0.0
00be4bda0951c58c,5,,,,0.0,0.0
f5d6138b06ab110c,5,,,,0.0,0.0
aa0758981a56db80,5,,,,0.0,0.0
01f12d076169f380,5,,,,0.0,0.0
bf76048c9e66e8c3,5,,,,0.0,0.0
5ff35e7747d55075,5,,,,0.0,0.0
451e5f50ccd2f0cb,5,,,,0.0,0.0
309a038634de3f24,5,,,,0.0,0.0
1213befe52245e75,5,,,,0.0,0.0
bdc04daed9ac22b8,5,,,,0.0,0.0
f56473604a4a9698,5,,,,0.0,0.0
01b34b55622dd011,5,,,,0.0,0.0
ca92369c50478227,5,,,,0.0,0.0
47ede4d98658fe60,5,,,,0.0,0.0
37ba60eb7c207199,5,,,,0.0,0.0
a4ac55dea4dec4f7,5,,,,0.0,0.0
10804decdfd50001,5,,,,0.0,0.0
eabf4f3c45641500,5,,,,0.0,0.0
7b0f73753127cb46,5,,,,0.0,0.0
07d9ee7eb0485000,5,,,,0.0,0.0
b9026e054cbc35e9,5,,,,0.0,0.0
e381c4c4afb02639,5,,,,0.0,0.0
c9d9e0a43135f9a4,5,,,,0.0,0.0
03df9347508da444,5,,,,0.0,0.0
63e3f94bd81479f6,5,,,,0.0,0.0
0f249688d94c3bbc,5,,,,0.0,0.0
07d9e29b79880002,5,,,,0.0,0.0
250fdb0599dbe12a,5,,,,0.0,0.0
99dd3d8ad525551a,5,,,,0.0,0.0
fab9e3908e8cbcaa,5,,,,0.0,0.0
6af98b6c8fe4fe26,5,,,,0.0,0.0
2b0334fe113b04cb,5,,,,0.0,0.0
3700025c961a6ac7,5,,,,0.0,0.0
0131ffdc15c2bf88,5,,,,0.0,0.0
6ca2f5432d659026,5,,,,0.0,0.0
6297de1673e2c842,5,,,,0.0,0.0
292d11a47e298940,5,,,,0.0,0.0
0056d20b0d799a81,5,,,,0.0,0.0
011bd2db7fab6f95,5,,,,0.0,0.0
7e60190945b6043d,5,,,,0.0,0.0
4d2b1566262ae881,5,,,,0.0,0.0
01bb4bad0eae349b,5,,,,0.0,0.0
00670df46fa5cc26,5,,,,0.0,0.0
07d9d23716884003,5,,,,0.0,0.0
0039f1721bfbc6ed,5,,,,0.0,0.0
0188461d03bd45ad,5,,,,0.0,0.0
724bc15f2933467e,5,,,,0.0,0.0
07d9e3a228c85001,5,,,,0.0,0.0
009375045fd0dd8c,5,,,,0.0,0.0
0195a0305fd0890d,5,,,,0.0,0.0
07d9f0b4d4488003,5,,,,0.0,0.0
65af6d81d67ec5f8,5,,,,0.0,0.0
2b9b2379f54b8eb9,5,,,,0.0,0.0
445011203c137364,5,,,,0.0,0.0
6a3c00987122ff28,5,,,,0.0,0.0
c885e4e6c2fba33a,5,,,,0.0,0.0
d26e48982854dc8d,5,,,,0.0,0.0
81ff60bcf7ef97f7,5,,,,0.0,0.0
ee2fbaebef1acf31,5,,,,0.0,0.0
99ac72971d222979,5,,,,0.0,0.0
78fa23c1159f23d3,5,,,,0.0,0.0
07d9cb3363482000,5,,,,0.0,0.0
07d9e3895b887002,5,,,,0.0,0.0
6a2d097551205962,5,,,,0.0,0.0
658d20fcbb7f92ed,5,,,,0.0,0.0
b69a01abdfcc087d,5,,,,0.0,0.0
00aaa190004353dd,5,,,,0.0,0.0
07d9c92e23c83002,5,,,,0.0,0.0
f6b73dc3f843fd1b,5,,,,0.0,0.0
61e7cadfb31509ac,5,,,,0.0,0.0
2a85417ede551f69,5,,,,0.0,0.0
da51328bc534c66a,5,,,,0.0,0.0
1f70c1d2b8cfd26d,5,,,,0.0,0.0
cdfc23e872167de7,5,,,,0.0,0.0
9bc8c5603d07dee9,5,,,,0.0,0.0
00ff7f7e157dcfcb,5,,,,0.0,0.0
1035c64f24f24f5e,5,,,,0.0,0.0
b724cf2e00fdd5a1,5,,,,0.0,0.0
7f7e1bc3f486193a,5,,,,0.0,0.0
1fd101d6e54ceb14,5,,,,0.0,0.0
01439a481abb253d,5,,,,0.0,0.0
1512020c3d86f838,5,,,,0.0,0.0
955ba211f6e98e8e,5,,,,0.0,0.0
07d9f31f54482000,5,,,,0.0,0.0
00728f4d0894d30c,5,,,,0.0,0.0
010044f31c93ca9a,5,,,,0.0,0.0
8187e5eb6d2508dc,5,,,,0.0,0.0
7c09e693815cb92b,5,,,,0.0,0.0
8b248bb259d5e1ae,5,,,,0.0,0.0
012037b65a600002,5,,,,0.0,0.0
202b1b8e963f6b17,5,,,,0.0,0.0
610522c4744194ef,5,,,,0.0,0.0
b1b72f2576fe1f4a,5,,,,0.0,0.0
1e51ce2a40da4388,5,,,,0.0,0.0
88101f89b42ece7f,5,,,,0.0,0.0
00539de254a8fcee,5,,,,0.0,0.0
014ab1a57a92c51a,5,,,,0.0,0.0
00c9be8a075a264e,5,,,,0.0,0.0
82ddb08735ffa18a,5,,,,0.0,0.0
0fc3a2eefe55b000,5,,,,0.0,0.0
07d9e3adf4087002,5,,,,0.0,0.0
7f9b4270faa23e7f,5,,,,0.0,0.0
00749ed44f1ee829,5,,,,0.0,0.0
0320a9705055c9c3,5,,,,0.0,0.0
3130430d98b7b9a7,5,,,,0.0,0.0
99e006baa05003eb,5,,,,0.0,0.0
4caadee2bfd4ee70,5,,,,0.0,0.0
d133e70449769817,5,,,,0.0,0.0
69837d8b6ba9810b,5,,,,0.0,0.0
0be973b828c2f491,5,,,,0.0,0.0
0058034e3abfc2e0,5,,,,0.0,0.0
298134fdfdf4ce85,5,,,,0.0,0.0
fd21969d9bf51b99,5,,,,0.0,0.0
28f64c48dc40e28e,5,,,,0.0,0.0
560c5137dee68f89,5,,,,0.0,0.0
9c92eb9a742522cf,5,,,,0.0,0.0
00aa629129182afd,5,,,,0.0,0.0
51519f82b776ac84,5,,,,0.0,0.0
01186f684ea0abd7,5,,,,0.0,0.0
e8c451a752ea0ec3,5,,,,0.0,0.0
d0af850bee5f8896,5,,,,0.0,0.0
0dca11d20228aab0,5,,,,0.0,0.0
8f16af9f16f59631,5,,,,0.0,0.0
4e7078258214531e,5,,,,0.0,0.0
07d9dd08dc085001,5,,,,0.0,0.0
177ab29005ece697,5,,,,0.0,0.0
01ca8f5c04e99d17,5,,,,0.0,0.0
ed533c46fccc00fb,5,,,,0.0,0.0
040c6feb65dc0f74,5,,,,0.0,0.0
007ed27c38566de5,5,,,,0.0,0.0
e700205f2fe0297a,5,,,,0.0,0.0
104be33a11b838fd,5,,,,0.0,0.0
4bce71d2fbc21a89,5,,,,0.0,0.0
a5c00395e6c4e5e0,5,,,,0.0,0.0
f6323dda7fe55af4,5,,,,0.0,0.0
07d9d21bbf088002,5,,,,0.0,0.0
4f47ad12acdd4f7d,5,,,,0.0,0.0
0037ee0803944a99,5,,,,0.0,0.0
0130599a6b9bea26,5,,,,0.0,0.0
08664b9208b86a3a,5,,,,0.0,0.0
481422f4c105f44b,5,,,,0.0,0.0
e7cdcd61b0c07e97,5,,,,0.0,0.0
62efab01bce6deca,5,,,,0.0,0.0
008234345f50c2fd,5,,,,0.0,0.0
24a13570597a7c3f,5,,,,0.0,0.0
f6158506a43e47cc,5,,,,0.0,0.0
01eed30d205a4e95,5,,,,0.0,0.0
712d61ba26321517,5,,,,0.0,0.0
ddf7cf3506dcf5c4,5,,,,0.0,0.0
90204a7f578ab362,5,,,,0.0,0.0
25648d54c78f2111,5,,,,0.0,0.0
0110c4867ee20150,5,,,,0.0,0.0
35616c0a3722b33c,5,,,,0.0,0.0
d51b96374310ee66,5,,,,0.0,0.0
a6612a3147f5bf5c,5,,,,0.0,0.0
012a90bb5b40a3e4,5,,,,0.0,0.0
f4f6f5b9d8437108,5,,,,0.0,0.0
1e4d7645f75e58f2,5,,,,0.0,0.0
07d9e3d3a5082001,5,,,,0.0,0.0
bd6626b4921bfd21,5,,,,0.0,0.0
e23ac5b90a45dcc6,5,,,,0.0,0.0
051d0b290a09af68,5,,,,0.0,0.0
580b8dc3ae977f39,5,,,,0.0,0.0
00415abb4b67083a,5,,,,0.0,0.0
